dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
11.796676 2.021671 -0.777848 -0.158726 2.040239 -0.462454 -0.177432 0.361384 5.654341 5.824114 5.638581 5.808356 0.339549
11.898657 2.019807 -0.625062 -0.159970 2.039010 -0.191243 -0.177881 0.274928 5.825480 5.592117 5.816113 5.582744 -0.466733
12.000574 2.017909 -0.501906 -0.160968 2.037673 0.015928 -0.177928 0.204203 5.947845 5.414326 5.942507 5.408981 -1.067045
12.102422 2.015986 -0.402787 -0.161769 2.036229 0.169755 -0.177675 0.147094 6.030338 5.282649 6.027448 5.279754 -1.495382
12.204193 2.014049 -0.323110 -0.162411 2.034687 0.279860 -0.177204 0.101584 6.081008 5.189536 6.079544 5.188069 -1.782947
12.305885 2.012105 -0.259119 -0.162926 2.033056 0.354704 -0.176583 0.065817 6.106896 5.128131 6.106219 5.127452 -1.957533
12.407493 2.010162 -0.207763 -0.163338 2.031349 0.401577 -0.175865 0.038131 6.114002 5.092352 6.113728 5.092078 -2.043299
12.509013 2.008229 -0.166568 -0.163669 2.029580 0.426657 -0.175093 0.017065 6.107319 5.076915 6.107230 5.076825 -2.060810
12.610444 2.006311 -0.133535 -0.163933 2.027762 0.435096 -0.174300 0.001364 6.090929 5.077307 6.090906 5.077285 -2.027244
12.711782 2.004417 -0.107054 -0.164145 2.025910 0.431129 -0.173509 -0.010038 6.068101 5.089745 6.068088 5.089732 -1.956711
12.813028 2.002550 -0.085828 -0.164315 2.024035 0.418188 -0.172739 -0.018037 6.041414 5.111110 6.041387 5.111083 -1.860608
12.914180 2.000718 -0.068817 -0.164451 2.022151 0.399017 -0.172002 -0.023372 6.012860 5.138865 6.012813 5.138818 -1.747989
13.015238 1.998924 -0.055182 -0.164560 2.020268 0.375774 -0.171306 -0.026650 5.983947 5.170985 5.983884 5.170921 -1.625925
13.116203 1.997173 -0.044255 -0.164647 2.018395 0.350135 -0.170657 -0.028365 5.955794 5.205879 5.955720 5.205804 -1.499831
13.217074 1.995469 -0.035496 -0.164717 2.016540 0.323376 -0.170056 -0.028911 5.929200 5.242320 5.929121 5.242240 -1.373761
13.317854 1.993816 -0.028475 -0.164773 2.014712 0.296451 -0.169505 -0.028603 5.904716 5.279379 5.904637 5.279300 -1.250673
13.418543 1.992216 -0.022846 -0.164818 2.012916 0.270050 -0.169002 -0.027691 5.882694 5.316372 5.882618 5.316297 -1.132643
13.519144 1.990673 -0.018333 -0.164854 2.011159 0.244664 -0.168547 -0.026367 5.863332 5.352807 5.863263 5.352737 -1.021050
13.619658 1.989189 -0.014714 -0.164883 2.009444 0.220616 -0.168136 -0.024781 5.846716 5.388343 5.846654 5.388281 -0.916746
13.720088 1.987765 -0.011811 -0.164906 2.007777 0.198108 -0.167767 -0.023047 5.832843 5.422762 5.832789 5.422707 -0.820163
13.820435 1.986404 -0.009482 -0.164924 2.006160 0.177248 -0.167437 -0.021249 5.821644 5.455931 5.821598 5.455884 -0.731427
13.920704 1.985106 -0.007614 -0.164939 2.004598 0.158070 -0.167143 -0.019449 5.813008 5.487787 5.812969 5.487748 -0.650442
