dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
8.280586 1.943986 -0.694701 0.352130 2.017805 1.334620 0.358660 -2.919128 4.998201 1.141797 4.851724 0.841882 -7.866247
8.381490 1.944031 -1.821872 0.349922 2.018164 0.197331 0.358867 -3.082016 5.024100 1.057807 4.881603 0.753433 -8.094463
8.482388 1.944035 -3.018616 0.345668 2.018293 -0.985458 0.356971 -3.260822 5.077954 0.970994 4.939873 0.661748 -8.385085
8.583223 1.944060 -4.298913 0.339234 2.018224 -2.224178 0.352872 -3.438654 5.152182 0.893228 5.018542 0.578818 -8.698678
8.683931 1.944172 -5.670232 0.330465 2.018008 -3.527988 0.346457 -3.591275 5.233741 0.841774 5.103949 0.522161 -8.973755
8.784442 1.944451 -7.129803 0.319204 2.017715 -4.901969 0.337611 -3.688655 5.304765 0.838322 5.177436 0.513854 -9.130025
8.884685 1.944979 -8.661023 0.305313 2.017441 -6.344122 0.326232 -3.698220 5.344118 0.906738 5.216979 0.578263 -9.076097
8.984587 1.945843 -10.230848 0.288695 2.017313 -7.842554 0.312241 -3.589607 5.329861 1.069528 5.199775 0.738463 -8.721644
9.084085 1.947127 -11.789207 0.269329 2.017473 -9.373398 0.295609 -3.340132 5.242363 1.343491 5.105510 1.011835 -7.992546
9.183131 1.948898 -13.271372 0.247292 2.018071 -10.900092 0.276371 -2.939774 5.067536 1.735421 4.919757 1.405691 -6.846181
9.281706 1.951200 -14.603525 0.222785 2.019235 -12.374471 0.254647 -2.394409 4.799548 2.238976 4.636799 1.914077 -5.283295
9.379826 1.954040 -15.710858 0.196141 2.021045 -13.739892 0.230643 -1.726478 4.442484 2.833776 4.261345 2.516806 -3.353247
9.477550 1.957380 -16.526643 0.167814 2.023508 -14.936135 0.204661 -0.972939 4.010598 3.487103 3.808724 3.181109 -1.151109
9.574978 1.961138 -17.000468 0.138365 2.026560 -15.905458 0.177087 -0.180780 3.526884 4.157830 3.303309 3.865534 1.193171
