dist vxRef thetaRef YRef vx theta Y steer Tfl Tfr Trl Trrr dT
1.971027 0.986962 -0.000402 0.099998 0.993345 -0.170612 0.099459 0.160343 5.750830 6.017941 5.612370 6.017941 0.672682
1.980983 0.986962 -0.000402 0.099998 0.993509 -0.194447 0.099326 0.160343 5.750830 6.017941 5.612370 6.017941 0.672682
1.990946 0.986962 -0.000402 0.099998 0.995154 -0.183554 0.099214 0.160343 5.750830 6.017941 5.612370 6.017941 0.672682
2.000916 0.986962 -0.000402 0.099998 0.995288 -0.208954 0.099028 0.160343 5.750830 6.017941 5.612370 6.017941 0.672682
2.010894 0.990534 -0.000491 0.099998 0.996846 -0.205288 0.098928 0.159702 5.768351 6.020233 5.629915 6.020233 0.642200
2.020881 0.990534 -0.000491 0.099998 0.998306 -0.209179 0.098885 0.159702 5.768351 6.020233 5.629915 6.020233 0.642200
2.030877 0.990534 -0.000491 0.099998 0.998915 -0.210896 0.098844 0.159702 5.768351 6.020233 5.629915 6.020233 0.642200
2.040879 0.990534 -0.000491 0.099998 1.000155 -0.190031 0.098850 0.159702 5.768351 6.020233 5.629915 6.020233 0.642200
2.050887 0.990534 -0.000491 0.099998 1.000567 -0.175419 0.098921 0.159702 5.768351 6.020233 5.629915 6.020233 0.642200
2.060902 0.993773 -0.000599 0.099998 1.000868 -0.166684 0.098918 0.161263 5.772337 6.011240 5.633929 6.011240 0.616213
